stock_code,stock_name,industry_code,final_score,rank,raw_dart_score,raw_industry_score,normalized_dart_score,normalized_industry_score,normalized_financial_score,block_scores,risk_flags,stage2_individual_stock_score,stage1_sector_score
037760,쎄니트,철강,17.110133,51,0.0,17.0,0.110133,1.63733,0.0,{},[],0.110133,17.0
039240,경남스틸,철강,17.110133,52,0.0,17.0,0.110133,1.63733,0.0,{},[],0.110133,17.0
042660,한화오션,조선,17.110133,53,0.0,17.0,0.110133,1.63733,0.0,{},[],0.110133,17.0
053260,금강철강,철강,17.110133,54,0.0,17.0,0.110133,1.63733,0.0,{},[],0.110133,17.0
054180,메디콕스,조선,17.110133,55,0.0,17.0,0.110133,1.63733,0.0,{},[],0.110133,17.0
054950,제이브이엠,조선,17.110133,56,0.0,17.0,0.110133,1.63733,0.0,{},[],0.110133,17.0
058430,포스코스틸리온,철강,17.110133,57,0.0,17.0,0.110133,1.63733,0.0,{},[],0.110133,17.0
058650,세아홀딩스,철강,17.110133,58,0.0,17.0,0.110133,1.63733,0.0,{},[],0.110133,17.0
060240,스타코링크,조선,17.110133,59,0.0,17.0,0.110133,1.63733,0.0,{},[],0.110133,17.0
060380,동양에스텍,철강,17.110133,60,0.0,17.0,0.110133,1.63733,0.0,{},[],0.110133,17.0
064350,현대로템,조선,17.110133,61,0.0,17.0,0.110133,1.63733,0.0,{'neutral': 0.0},[],0.110133,17.0
064820,케이프,조선,17.110133,62,0.0,17.0,0.110133,1.63733,0.0,{},[],0.110133,17.0
068240,다원시스,조선,17.110133,63,0.0,17.0,0.110133,1.63733,0.0,{},[],0.110133,17.0
069730,DSR제강,철강,17.110133,64,0.0,17.0,0.110133,1.63733,0.0,{'neutral': 0.0},[],0.110133,17.0
071090,하이스틸,철강,17.110133,65,0.0,17.0,0.110133,1.63733,0.0,{},[],0.110133,17.0
075580,세진중공업,조선,17.110133,66,0.0,17.0,0.110133,1.63733,0.0,{},[],0.110133,17.0
082740,한화엔진,조선,17.110133,67,0.0,17.0,0.110133,1.63733,0.0,{},[],0.110133,17.0
084010,대한제강,철강,17.110133,68,0.0,17.0,0.110133,1.63733,0.0,{},[],0.110133,17.0
092460,한라IMS,조선,17.110133,69,0.0,17.0,0.110133,1.63733,0.0,{},[],0.110133,17.0
092790,넥스틸,철강,17.110133,70,0.0,17.0,0.110133,1.63733,0.0,{},[],0.110133,17.0
099410,동방선기,조선,17.110133,71,0.0,17.0,0.110133,1.63733,0.0,{},[],0.110133,17.0
100090,SK오션플랜트,철강,17.110133,72,0.0,17.0,0.110133,1.63733,0.0,{},[],0.110133,17.0
101930,인화정공,조선,17.110133,73,0.0,17.0,0.110133,1.63733,0.0,{},[],0.110133,17.0
104700,한국철강,철강,17.110133,74,0.0,17.0,0.110133,1.63733,0.0,{},[],0.110133,17.0
108380,대양전기공업,조선,17.110133,75,0.0,17.0,0.110133,1.63733,0.0,{},[],0.110133,17.0
112610,씨에스윈드,조선,17.110133,76,0.0,17.0,0.110133,1.63733,0.0,{'neutral': 0.0},[],0.110133,17.0
133820,화인베스틸,철강,17.110133,77,0.0,17.0,0.110133,1.63733,0.0,{},[],0.110133,17.0
139990,아주스틸,철강,17.110133,78,0.0,17.0,0.110133,1.63733,0.0,{},[],0.110133,17.0
140520,대창스틸,철강,17.110133,79,0.0,17.0,0.110133,1.63733,0.0,{},[],0.110133,17.0
146060,율촌,철강,17.110133,80,0.0,17.0,0.110133,1.63733,0.0,{},[],0.110133,17.0
162300,신스틸,철강,17.110133,81,0.0,17.0,0.110133,1.63733,0.0,{},[],0.110133,17.0
263770,유에스티,철강,17.110133,82,0.0,17.0,0.110133,1.63733,0.0,{},[],0.110133,17.0
306200,세아제강,철강,17.110133,83,0.0,17.0,0.110133,1.63733,0.0,{'neutral': 0.0},[],0.110133,17.0
329180,HD현대중공업,조선,17.110133,84,0.0,17.0,0.110133,1.63733,0.0,{'neutral': 0.0},[],0.110133,17.0
333430,일승,조선,17.110133,85,0.0,17.0,0.110133,1.63733,0.0,{},[],0.110133,17.0
439260,대한조선,조선,17.110133,86,0.0,17.0,0.110133,1.63733,0.0,{},[],0.110133,17.0
460850,동국씨엠,철강,17.110133,87,0.0,17.0,0.110133,1.63733,0.0,{},[],0.110133,17.0
460860,동국제강,철강,17.110133,88,0.0,17.0,0.110133,1.63733,0.0,{},[],0.110133,17.0
460930,현대힘스,조선,17.110133,89,0.0,17.0,0.110133,1.63733,0.0,{},[],0.110133,17.0
168360,펨트론,기계,16.76062,90,1.0,13.0,3.76062,1.248745,0.0,{'supply_contract': 1.0},[],3.76062,13.0
459510,나우로보틱스,기계,16.76062,91,1.0,13.0,3.76062,1.248745,0.0,"{'neutral': 0.0, 'supply_contract': 1.0}",[],3.76062,13.0
015860,일진홀딩스,조선,14.554792,92,-0.7,17.0,-2.445208,1.63733,0.0,{'correction_cancellation_withdrawal': -0.7},['correction_cancellation_withdrawal'],-2.445208,17.0
085310,엔케이,조선,14.554792,93,-0.7,17.0,-2.445208,1.63733,0.0,{'correction_cancellation_withdrawal': -0.7},['correction_cancellation_withdrawal'],-2.445208,17.0
000660,SK하이닉스,반도체,14.110133,94,0.0,14.0,0.110133,1.345891,0.0,{'neutral': 0.0},[],0.110133,14.0
000990,DB하이텍,반도체,14.110133,95,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
005740,크라운해태홀딩스,반도체,14.110133,96,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
005930,삼성전자,반도체,14.110133,97,0.0,14.0,0.110133,1.345891,0.0,{'neutral': 0.0},[],0.110133,14.0
008060,대덕,반도체,14.110133,98,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
011690,와이투솔루션,반도체,14.110133,99,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
011930,신성이엔지,반도체,14.110133,100,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
017900,광전자,반도체,14.110133,101,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
020760,일진디스플,반도체,14.110133,102,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
029460,케이씨,반도체,14.110133,103,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
031330,에스에이엠티,반도체,14.110133,104,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
031980,피에스케이홀딩스,반도체,14.110133,105,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
032580,피델릭스,반도체,14.110133,106,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
033170,시그네틱스,반도체,14.110133,107,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
033640,네패스,반도체,14.110133,108,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
036170,에이치엠넥스,반도체,14.110133,109,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
036200,유니셈,반도체,14.110133,110,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
036540,SFA반도체,반도체,14.110133,111,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
036710,심텍홀딩스,반도체,14.110133,112,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
036930,주성엔지니어링,반도체,14.110133,113,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
037350,성도이엔지,반도체,14.110133,114,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
038060,루멘스,반도체,14.110133,115,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
039030,이오테크닉스,반도체,14.110133,116,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
041520,이엘씨,반도체,14.110133,117,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
042700,한미반도체,반도체,14.110133,118,0.0,14.0,0.110133,1.345891,0.0,{'neutral': 0.0},[],0.110133,14.0
043590,웰킵스하이텍,반도체,14.110133,119,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
045100,한양이엔지,반도체,14.110133,120,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
045970,코아시아,반도체,14.110133,121,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
046890,서울반도체,반도체,14.110133,122,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
046970,우리로,반도체,14.110133,123,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
052860,아이앤씨,반도체,14.110133,124,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
052900,KX하이텍,반도체,14.110133,125,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
054450,텔레칩스,반도체,14.110133,126,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
054620,APS,반도체,14.110133,127,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
059090,미코,반도체,14.110133,128,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
059120,아진엑스텍,반도체,14.110133,129,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
060310,3S,반도체,14.110133,130,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
064290,인텍플러스,반도체,14.110133,131,0.0,14.0,0.110133,1.345891,0.0,{'neutral': 0.0},[],0.110133,14.0
064520,테크엘,반도체,14.110133,132,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
064760,티씨케이,반도체,14.110133,133,0.0,14.0,0.110133,1.345891,0.0,{'neutral': 0.0},[],0.110133,14.0
066310,큐에스아이,반도체,14.110133,134,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
067310,하나마이크론,반도체,14.110133,135,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
074600,원익QnC,반도체,14.110133,136,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
077360,덕산하이메탈,반도체,14.110133,137,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
077500,유니퀘스트,반도체,14.110133,138,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
078350,한양디지텍,반도체,14.110133,139,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
080520,오디텍,반도체,14.110133,140,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
083310,엘오티베큠,반도체,14.110133,141,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
084370,유진테크,반도체,14.110133,142,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
086390,유니테스트,반도체,14.110133,143,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
088280,쏘닉스,반도체,14.110133,144,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
089030,테크윙,반도체,14.110133,145,0.0,14.0,0.110133,1.345891,0.0,{'neutral': 0.0},[],0.110133,14.0
089790,제이티,반도체,14.110133,146,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
089890,코세스,반도체,14.110133,147,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
092070,디엔에프,반도체,14.110133,148,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
092190,서울바이오시스,반도체,14.110133,149,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
092220,KEC,반도체,14.110133,150,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
092600,앤씨앤,반도체,14.110133,151,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
092870,엑시콘,반도체,14.110133,152,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
093520,매커스,반도체,14.110133,153,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
093640,케이알엠,반도체,14.110133,154,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
094170,동운아나텍,반도체,14.110133,155,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
094360,칩스앤미디어,반도체,14.110133,156,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
095340,ISC,반도체,14.110133,157,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
095610,테스,반도체,14.110133,158,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
096610,알에프세미,반도체,14.110133,159,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
096870,엘디티,반도체,14.110133,160,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
097800,윈팩,반도체,14.110133,161,0.0,14.0,0.110133,1.345891,0.0,{'neutral': 0.0},[],0.110133,14.0
098460,고영,반도체,14.110133,162,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
101400,엔시트론,반도체,14.110133,163,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
102120,어보브반도체,반도체,14.110133,164,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
108320,LX세미콘,반도체,14.110133,165,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
115610,이미지스,반도체,14.110133,166,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
119830,아이텍,반도체,14.110133,167,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
121600,나노신소재,반도체,14.110133,168,0.0,14.0,0.110133,1.345891,0.0,{'neutral': 0.0},[],0.110133,14.0
123860,아나패스,반도체,14.110133,169,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
131970,두산테스나,반도체,14.110133,170,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
140070,서플러스글로벌,반도체,14.110133,171,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
141000,비아트론,반도체,14.110133,172,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
142210,유니트론텍,반도체,14.110133,173,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
146320,비씨엔씨,반도체,14.110133,174,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
147760,피엠티,반도체,14.110133,175,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
153490,우리이앤엘하루틴,반도체,14.110133,176,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
160980,싸이맥스,반도체,14.110133,177,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
161580,필옵틱스,반도체,14.110133,178,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
166090,하나머티리얼즈,반도체,14.110133,179,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
172670,에이엘티,반도체,14.110133,180,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
177900,쓰리에이로직스,반도체,14.110133,181,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
183300,코미코,반도체,14.110133,182,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
200470,에이팩트,반도체,14.110133,183,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
200710,에이디테크놀로지,반도체,14.110133,184,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
212710,아이에스티이,반도체,14.110133,185,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
217190,제너셈,반도체,14.110133,186,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
217500,러셀,반도체,14.110133,187,0.0,14.0,0.110133,1.345891,0.0,{'neutral': 0.0},[],0.110133,14.0
227950,엔투텍,반도체,14.110133,188,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
232140,와이씨,반도체,14.110133,189,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
232680,라온로보틱스,반도체,14.110133,190,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
234030,싸이닉솔루션,반도체,14.110133,191,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
240810,원익IPS,반도체,14.110133,192,0.0,14.0,0.110133,1.345891,0.0,{'neutral': 0.0},[],0.110133,14.0
241770,메카로,반도체,14.110133,193,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
241790,티이엠씨씨엔에스,반도체,14.110133,194,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
253590,네오셈,반도체,14.110133,195,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
254490,미래반도체,반도체,14.110133,196,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
272110,케이엔제이,반도체,14.110133,197,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
281740,레이크머티리얼즈,반도체,14.110133,198,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
303030,지니틱스,반도체,14.110133,199,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
317120,라닉스,반도체,14.110133,200,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
321260,프로이천,반도체,14.110133,201,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
322000,HD현대에너지솔루션,반도체,14.110133,202,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
322310,오로스테크놀로지,반도체,14.110133,203,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
330860,네패스아크,반도체,14.110133,204,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
348210,넥스틴,반도체,14.110133,205,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
355150,코스텍시스,반도체,14.110133,206,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
365590,하이딥,반도체,14.110133,207,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
389020,자람테크놀로지,반도체,14.110133,208,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
396270,넥스트칩,반도체,14.110133,209,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
399720,가온칩스,반도체,14.110133,210,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
402490,그린리소스,반도체,14.110133,211,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
405100,큐알티,반도체,14.110133,212,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
417500,제이아이테크,반도체,14.110133,213,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
417840,저스템,반도체,14.110133,214,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
420770,기가비스,반도체,14.110133,215,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
424980,마이크로투나노,반도체,14.110133,216,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
429270,시지트로닉스,반도체,14.110133,217,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
432720,퀄리타스반도체,반도체,14.110133,218,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
440110,파두,반도체,14.110133,219,0.0,14.0,0.110133,1.345891,0.0,{'neutral': 0.0},[],0.110133,14.0
445090,에이직랜드,반도체,14.110133,220,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
452430,사피엔반도체,반도체,14.110133,221,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
456010,아이씨티케이,반도체,14.110133,222,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
464500,아이언디바이스,반도체,14.110133,223,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
482630,삼양엔씨켐,반도체,14.110133,224,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
489500,엘케이켐,반도체,14.110133,225,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
490470,세미파이브,반도체,14.110133,226,0.0,14.0,0.110133,1.345891,0.0,{},[],0.110133,14.0
009190,대양금속,철강,13.459646,227,-1.0,17.0,-3.540354,1.63733,0.0,"{'dilutive_financing': -1.0, 'neutral': 0.0}",['dilutive_financing'],-3.540354,17.0
000270,기아,자동차-부품,13.110133,228,0.0,13.0,0.110133,1.248745,0.0,{},[],0.110133,13.0
000300,DH오토넥스,자동차-부품,13.110133,229,0.0,13.0,0.110133,1.248745,0.0,{},[],0.110133,13.0
000430,대원강업,자동차-부품,13.110133,230,0.0,13.0,0.110133,1.248745,0.0,{},[],0.110133,13.0
000490,대동,기계,13.110133,231,0.0,13.0,0.110133,1.248745,0.0,{'neutral': 0.0},[],0.110133,13.0
000850,화천기공,기계,13.110133,232,0.0,13.0,0.110133,1.248745,0.0,{},[],0.110133,13.0
001380,SG글로벌,자동차-부품,13.110133,233,0.0,13.0,0.110133,1.248745,0.0,{},[],0.110133,13.0
001420,태원물산,자동차-부품,13.110133,234,0.0,13.0,0.110133,1.248745,0.0,{},[],0.110133,13.0
001620,케이비아이동국실업,자동차-부품,13.110133,235,0.0,13.0,0.110133,1.248745,0.0,{},[],0.110133,13.0
002350,넥센타이어,자동차-부품,13.110133,236,0.0,13.0,0.110133,1.248745,0.0,{},[],0.110133,13.0
002880,디와이에이,자동차-부품,13.110133,237,0.0,13.0,0.110133,1.248745,0.0,{},[],0.110133,13.0
002900,TYM,기계,13.110133,238,0.0,13.0,0.110133,1.248745,0.0,{},[],0.110133,13.0
002920,유성기업,자동차-부품,13.110133,239,0.0,13.0,0.110133,1.248745,0.0,{},[],0.110133,13.0
003010,혜인,기계,13.110133,240,0.0,13.0,0.110133,1.248745,0.0,{},[],0.110133,13.0
003570,SNT다이내믹스,자동차-부품,13.110133,241,0.0,13.0,0.110133,1.248745,0.0,{},[],0.110133,13.0
003620,KG모빌리티,자동차-부품,13.110133,242,0.0,13.0,0.110133,1.248745,0.0,{},[],0.110133,13.0
004080,신흥,기계,13.110133,243,0.0,13.0,0.110133,1.248745,0.0,{'neutral': 0.0},[],0.110133,13.0
