stock_code,stock_name,industry_code,final_score,rank,raw_dart_score,raw_industry_score,normalized_dart_score,normalized_industry_score,normalized_financial_score,block_scores,risk_flags,stage2_individual_stock_score,stage1_sector_score
032580,피델릭스,반도체,20.047694,18,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
033170,시그네틱스,반도체,20.047694,19,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
033640,네패스,반도체,20.047694,20,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
036170,에이치엠넥스,반도체,20.047694,21,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
036200,유니셈,반도체,20.047694,22,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
036540,SFA반도체,반도체,20.047694,23,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
036710,심텍홀딩스,반도체,20.047694,24,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
036930,주성엔지니어링,반도체,20.047694,25,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
037350,성도이엔지,반도체,20.047694,26,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
038060,루멘스,반도체,20.047694,27,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
039030,이오테크닉스,반도체,20.047694,28,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
041520,이엘씨,반도체,20.047694,29,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
042700,한미반도체,반도체,20.047694,30,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
043590,웰킵스하이텍,반도체,20.047694,31,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
045100,한양이엔지,반도체,20.047694,32,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
045970,코아시아,반도체,20.047694,33,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
046890,서울반도체,반도체,20.047694,34,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
046970,우리로,반도체,20.047694,35,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
052860,아이앤씨,반도체,20.047694,36,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
052900,KX하이텍,반도체,20.047694,37,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
054450,텔레칩스,반도체,20.047694,38,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
054620,APS,반도체,20.047694,39,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
059090,미코,반도체,20.047694,40,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
059120,아진엑스텍,반도체,20.047694,41,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
060310,3S,반도체,20.047694,42,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
061970,LB세미콘,반도체,20.047694,43,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
064290,인텍플러스,반도체,20.047694,44,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
064520,테크엘,반도체,20.047694,45,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
064760,티씨케이,반도체,20.047694,46,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
066310,큐에스아이,반도체,20.047694,47,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
067310,하나마이크론,반도체,20.047694,48,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
074600,원익QnC,반도체,20.047694,49,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
077360,덕산하이메탈,반도체,20.047694,50,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
077500,유니퀘스트,반도체,20.047694,51,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
078350,한양디지텍,반도체,20.047694,52,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
080220,제주반도체,반도체,20.047694,53,0.0,20.0,0.047694,1.544182,0.0,{'neutral': 0.0},[],0.047694,20.0
080520,오디텍,반도체,20.047694,54,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
082270,젬백스,반도체,20.047694,55,0.0,20.0,0.047694,1.544182,0.0,{'neutral': 0.0},[],0.047694,20.0
083310,엘오티베큠,반도체,20.047694,56,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
084370,유진테크,반도체,20.047694,57,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
086390,유니테스트,반도체,20.047694,58,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
088280,쏘닉스,반도체,20.047694,59,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
089030,테크윙,반도체,20.047694,60,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
089790,제이티,반도체,20.047694,61,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
089890,코세스,반도체,20.047694,62,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
092070,디엔에프,반도체,20.047694,63,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
092190,서울바이오시스,반도체,20.047694,64,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
092220,KEC,반도체,20.047694,65,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
092600,앤씨앤,반도체,20.047694,66,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
092870,엑시콘,반도체,20.047694,67,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
093520,매커스,반도체,20.047694,68,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
093640,케이알엠,반도체,20.047694,69,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
094170,동운아나텍,반도체,20.047694,70,0.0,20.0,0.047694,1.544182,0.0,{'neutral': 0.0},[],0.047694,20.0
094360,칩스앤미디어,반도체,20.047694,71,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
095340,ISC,반도체,20.047694,72,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
095610,테스,반도체,20.047694,73,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
096610,알에프세미,반도체,20.047694,74,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
096870,엘디티,반도체,20.047694,75,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
097800,윈팩,반도체,20.047694,76,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
098460,고영,반도체,20.047694,77,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
101400,엔시트론,반도체,20.047694,78,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
102120,어보브반도체,반도체,20.047694,79,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
108320,LX세미콘,반도체,20.047694,80,0.0,20.0,0.047694,1.544182,0.0,{'neutral': 0.0},[],0.047694,20.0
115610,이미지스,반도체,20.047694,81,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
117670,알파칩스,반도체,20.047694,82,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
119830,아이텍,반도체,20.047694,83,0.0,20.0,0.047694,1.544182,0.0,{'neutral': 0.0},[],0.047694,20.0
121600,나노신소재,반도체,20.047694,84,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
123860,아나패스,반도체,20.047694,85,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
131970,두산테스나,반도체,20.047694,86,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
140070,서플러스글로벌,반도체,20.047694,87,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
141000,비아트론,반도체,20.047694,88,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
142210,유니트론텍,반도체,20.047694,89,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
146320,비씨엔씨,반도체,20.047694,90,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
153490,우리이앤엘,반도체,20.047694,91,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
160980,싸이맥스,반도체,20.047694,92,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
161580,필옵틱스,반도체,20.047694,93,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
166090,하나머티리얼즈,반도체,20.047694,94,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
172670,에이엘티,반도체,20.047694,95,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
177900,쓰리에이로직스,반도체,20.047694,96,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
183300,코미코,반도체,20.047694,97,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
200470,에이팩트,반도체,20.047694,98,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
200710,에이디테크놀로지,반도체,20.047694,99,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
212710,아이에스티이,반도체,20.047694,100,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
217190,제너셈,반도체,20.047694,101,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
217500,러셀,반도체,20.047694,102,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
227950,엔투텍,반도체,20.047694,103,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
232140,와이씨,반도체,20.047694,104,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
232680,라온로보틱스,반도체,20.047694,105,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
234030,싸이닉솔루션,반도체,20.047694,106,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
240810,원익IPS,반도체,20.047694,107,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
241770,메카로,반도체,20.047694,108,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
241790,티이엠씨씨엔에스,반도체,20.047694,109,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
253590,네오셈,반도체,20.047694,110,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
254490,미래반도체,반도체,20.047694,111,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
272110,케이엔제이,반도체,20.047694,112,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
281740,레이크머티리얼즈,반도체,20.047694,113,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
289930,웨이비스,반도체,20.047694,114,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
303030,지니틱스,반도체,20.047694,115,0.0,20.0,0.047694,1.544182,0.0,{'neutral': 0.0},[],0.047694,20.0
317120,라닉스,반도체,20.047694,116,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
321260,프로이천,반도체,20.047694,117,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
322000,HD현대에너지솔루션,반도체,20.047694,118,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
322310,오로스테크놀로지,반도체,20.047694,119,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
330860,네패스아크,반도체,20.047694,120,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
348210,넥스틴,반도체,20.047694,121,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
355150,코스텍시스,반도체,20.047694,122,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
365590,하이딥,반도체,20.047694,123,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
389020,자람테크놀로지,반도체,20.047694,124,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
396270,넥스트칩,반도체,20.047694,125,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
399720,가온칩스,반도체,20.047694,126,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
402490,그린리소스,반도체,20.047694,127,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
405100,큐알티,반도체,20.047694,128,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
417500,제이아이테크,반도체,20.047694,129,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
417840,저스템,반도체,20.047694,130,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
420770,기가비스,반도체,20.047694,131,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
424980,마이크로투나노,반도체,20.047694,132,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
429270,시지트로닉스,반도체,20.047694,133,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
432720,퀄리타스반도체,반도체,20.047694,134,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
440110,파두,반도체,20.047694,135,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
445090,에이직랜드,반도체,20.047694,136,0.0,20.0,0.047694,1.544182,0.0,{'neutral': 0.0},[],0.047694,20.0
452430,사피엔반도체,반도체,20.047694,137,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
456010,아이씨티케이,반도체,20.047694,138,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
464500,아이언디바이스,반도체,20.047694,139,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
482630,삼양엔씨켐,반도체,20.047694,140,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
489500,엘케이켐,반도체,20.047694,141,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
490470,세미파이브,반도체,20.047694,142,0.0,20.0,0.047694,1.544182,0.0,{},[],0.047694,20.0
000480,CR홀딩스,건설-건자재,17.047694,143,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
000720,현대건설,건설-건자재,17.047694,144,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
000910,유니온,건설-건자재,17.047694,145,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
001020,페이퍼코리아,건설-건자재,17.047694,146,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
001260,남광토건,건설-건자재,17.047694,147,0.0,17.0,0.047694,1.255755,0.0,{'neutral': 0.0},[],0.047694,17.0
001470,삼부토건,건설-건자재,17.047694,148,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
001520,동양,건설-건자재,17.047694,149,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
001560,제일연마,건설-건자재,17.047694,150,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
001810,무림SP,건설-건자재,17.047694,151,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
001840,이화공영,건설-건자재,17.047694,152,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
002150,도화엔지니어링,건설-건자재,17.047694,153,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
002290,삼일기업공사,건설-건자재,17.047694,154,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
002310,아세아제지,건설-건자재,17.047694,155,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
002380,KCC,건설-건자재,17.047694,156,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
002410,범양건영,건설-건자재,17.047694,157,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
002460,HS화성,건설-건자재,17.047694,158,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
002780,진흥기업,건설-건자재,17.047694,159,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
002820,SUN&L,건설-건자재,17.047694,160,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
002990,금호건설,건설-건자재,17.047694,161,0.0,17.0,0.047694,1.255755,0.0,{'neutral': 0.0},[],0.047694,17.0
003070,코오롱글로벌,건설-건자재,17.047694,162,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
003300,한일홀딩스,건설-건자재,17.047694,163,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
004090,한국석유,건설-건자재,17.047694,164,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
004440,삼일씨엔에스,건설-건자재,17.047694,165,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
004540,깨끗한나라,건설-건자재,17.047694,166,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
004870,티웨이홀딩스,건설-건자재,17.047694,167,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
004980,성신양회,건설-건자재,17.047694,168,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
005750,대림바스,건설-건자재,17.047694,169,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
005960,동부건설,건설-건자재,17.047694,170,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
006050,국영지앤엠,건설-건자재,17.047694,171,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
006360,GS건설,건설-건자재,17.047694,172,0.0,17.0,0.047694,1.255755,0.0,{'neutral': 0.0},[],0.047694,17.0
006740,블루산업개발,건설-건자재,17.047694,173,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
006920,모헨즈,건설-건자재,17.047694,174,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
007110,일신석재,건설-건자재,17.047694,175,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
007210,벽산,건설-건자재,17.047694,176,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
007680,대원,건설-건자재,17.047694,177,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
008250,이건산업,건설-건자재,17.047694,178,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
009200,무림페이퍼,건설-건자재,17.047694,179,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
009410,태영건설,건설-건자재,17.047694,180,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
009450,경동나비엔,건설-건자재,17.047694,181,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
009460,한창제지,건설-건자재,17.047694,182,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
009580,무림P&P,건설-건자재,17.047694,183,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
009770,삼정펄프,건설-건자재,17.047694,184,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
010040,한국내화,건설-건자재,17.047694,185,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
010780,아이에스동서,건설-건자재,17.047694,186,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
010960,삼호개발,건설-건자재,17.047694,187,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
011280,태림포장,건설-건자재,17.047694,188,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
011370,서한,건설-건자재,17.047694,189,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
011390,부산산업,건설-건자재,17.047694,190,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
012630,HDC,건설-건자재,17.047694,191,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
012690,모나리자,건설-건자재,17.047694,192,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
013120,동원개발,건설-건자재,17.047694,193,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
013360,일성건설,건설-건자재,17.047694,194,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
013580,계룡건설,건설-건자재,17.047694,195,0.0,17.0,0.047694,1.255755,0.0,{'neutral': 0.0},[],0.047694,17.0
013700,까뮤이앤씨,건설-건자재,17.047694,196,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
014160,대영포장,건설-건자재,17.047694,197,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
014580,태경비케이,건설-건자재,17.047694,198,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
014790,HL D&I,건설-건자재,17.047694,199,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
014970,삼륭물산,건설-건자재,17.047694,200,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
016250,SGC E&C,건설-건자재,17.047694,201,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
016590,신대양제지,건설-건자재,17.047694,202,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
017000,신원종합개발,건설-건자재,17.047694,203,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
017650,대림제지,건설-건자재,17.047694,204,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
021320,KCC건설,건설-건자재,17.047694,205,0.0,17.0,0.047694,1.255755,0.0,{'neutral': 0.0},[],0.047694,17.0
022100,포스코DX,건설-건자재,17.047694,206,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
023350,한국종합기술,건설-건자재,17.047694,207,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
023410,유진기업,건설-건자재,17.047694,208,0.0,17.0,0.047694,1.255755,0.0,{'neutral': 0.0},[],0.047694,17.0
023600,삼보판지,건설-건자재,17.047694,209,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
023960,에쓰씨엔지니어링,건설-건자재,17.047694,210,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
025750,한솔홈데코,건설-건자재,17.047694,211,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
025900,동화기업,건설-건자재,17.047694,212,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
025950,동신건설,건설-건자재,17.047694,213,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
026150,특수건설,건설-건자재,17.047694,214,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
027970,한국제지,건설-건자재,17.047694,215,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
028050,삼성E&A,건설-건자재,17.047694,216,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
035890,서희건설,건설-건자재,17.047694,217,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
036190,금화피에스시,건설-건자재,17.047694,218,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
037230,한국팩키지,건설-건자재,17.047694,219,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
037440,희림,건설-건자재,17.047694,220,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
038500,삼표시멘트,건설-건자재,17.047694,221,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
039020,이건홀딩스,건설-건자재,17.047694,222,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
039570,HDC랩스,건설-건자재,17.047694,223,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
041590,플래스크,건설-건자재,17.047694,224,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
042940,상지건설,건설-건자재,17.047694,225,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
043910,자연과환경,건설-건자재,17.047694,226,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
044180,KD,건설-건자재,17.047694,227,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
046940,우원개발,건설-건자재,17.047694,228,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
047040,대우건설,건설-건자재,17.047694,229,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
047400,유니온머티리얼,건설-건자재,17.047694,230,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
051600,한전KPS,건설-건자재,17.047694,231,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
052690,한전기술,건설-건자재,17.047694,232,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
053690,한미글로벌,건설-건자재,17.047694,233,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
054930,유신,건설-건자재,17.047694,234,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
054940,엑사이엔씨,건설-건자재,17.047694,235,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
056730,CNT85,건설-건자재,17.047694,236,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
060370,LS마린솔루션,건설-건자재,17.047694,237,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
066620,국보디자인,건설-건자재,17.047694,238,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
066980,한성크린텍,건설-건자재,17.047694,239,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
075970,동국알앤에스,건설-건자재,17.047694,240,0.0,17.0,0.047694,1.255755,0.0,{},[],0.047694,17.0
